FLIGHT_DATE,year,quarter,month,day,AIRLINE,AIRLINE_CODE,DOT_CODE,FLIGHT_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,SCHEDULED_DEP_TIME,ACTUAL_DEP_TIME,DEP_DELAY,TAXI_TIME_ORIGIN,WHEELS_LEFT_ORIGIN,WHEELS_REACHED_DESTINATION,TAXI_TIME_DESTINATION,SCHEDULED_ARR_TIME,ACTUAL_ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,SCHEDULED_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,IN_AIR_DURATION,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,cancelled_c,diverted_c
2021-10-04,2021,4,Oct,4,Delta Air Lines Inc.,DL,19790,1659,PHX,"Phoenix, AZ",SLC,"Salt Lake City, UT",1010,1006.0,-4.0,23.0,1029.0,1239.0,5.0,1249,1244.0,-5.0,0,Not Cancelled,0,99.0,98.0,70.0,507.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-03-05,2019,1,Mar,5,Southwest Airlines Co.,WN,19393,2179,DEN,"Denver, CO",TUL,"Tulsa, OK",1055,1048.0,-7.0,12.0,1100.0,1305.0,4.0,1325,1309.0,-16.0,0,Not Cancelled,0,90.0,81.0,65.0,541.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-07-14,2022,3,Jul,14,Southwest Airlines Co.,WN,19393,2401,SAN,"San Diego, CA",SJC,"San Jose, CA",630,622.0,-8.0,17.0,639.0,735.0,48.0,800,823.0,23.0,0,Not Cancelled,0,90.0,121.0,56.0,417.0,0.0,0.0,23.0,0.0,0.0,No,No
2020-02-17,2020,1,Feb,17,Southwest Airlines Co.,WN,19393,1772,PHX,"Phoenix, AZ",SFO,"San Francisco, CA",1400,1435.0,35.0,7.0,1442.0,1522.0,3.0,1515,1525.0,10.0,0,Not Cancelled,0,135.0,110.0,100.0,651.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-03-22,2023,1,Mar,22,United Air Lines Inc.,UA,19977,2278,ORD,"Chicago, IL",SEA,"Seattle, WA",1553,1547.0,-6.0,17.0,1604.0,1806.0,7.0,1832,1813.0,-19.0,0,Not Cancelled,0,279.0,266.0,242.0,1721.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-08-12,2019,3,Aug,12,Southwest Airlines Co.,WN,19393,1558,SJC,"San Jose, CA",LAS,"Las Vegas, NV",2120,2115.0,-5.0,10.0,2125.0,2230.0,6.0,2240,2236.0,-4.0,0,Not Cancelled,0,80.0,81.0,65.0,386.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-06-06,2023,2,Jun,6,American Airlines Inc.,AA,19805,1825,DFW,"Dallas/Fort Worth, TX",JAC,"Jackson, WY",912,907.0,-5.0,16.0,923.0,1044.0,3.0,1104,1047.0,-17.0,0,Not Cancelled,0,172.0,160.0,141.0,1047.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-06-10,2022,2,Jun,10,United Air Lines Inc.,UA,19977,1768,MCO,"Orlando, FL",EWR,"Newark, NJ",1256,1338.0,42.0,14.0,1352.0,1605.0,13.0,1545,1618.0,33.0,0,Not Cancelled,0,169.0,160.0,133.0,937.0,0.0,19.0,0.0,0.0,14.0,No,No
2022-04-14,2022,2,Apr,14,Southwest Airlines Co.,WN,19393,2721,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",1805,1808.0,3.0,13.0,1821.0,1902.0,4.0,1915,1906.0,-9.0,0,Not Cancelled,0,70.0,58.0,41.0,231.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-12-29,2019,4,Dec,29,United Air Lines Inc.,UA,19977,2368,SFO,"San Francisco, CA",SAN,"San Diego, CA",907,904.0,-3.0,23.0,927.0,1035.0,2.0,1045,1037.0,-8.0,0,Not Cancelled,0,98.0,93.0,68.0,447.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-01-07,2019,1,Jan,7,Hawaiian Airlines Inc.,HA,19690,178,HNL,"Honolulu, HI",KOA,"Kona, HI",830,823.0,-7.0,11.0,834.0,901.0,5.0,917,906.0,-11.0,0,Not Cancelled,0,47.0,43.0,27.0,163.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-01-05,2020,1,Jan,5,Spirit Air Lines,NK,20416,268,FLL,"Fort Lauderdale, FL",ACY,"Atlantic City, NJ",2105,2144.0,39.0,12.0,2156.0,2.0,4.0,2333,6.0,33.0,0,Not Cancelled,0,148.0,142.0,126.0,977.0,33.0,0.0,0.0,0.0,0.0,No,No
2022-10-18,2022,4,Oct,18,American Airlines Inc.,AA,19805,372,ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX",500,518.0,18.0,14.0,532.0,731.0,9.0,727,740.0,13.0,0,Not Cancelled,0,147.0,142.0,119.0,802.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-07-14,2021,3,Jul,14,Southwest Airlines Co.,WN,19393,3648,LAS,"Las Vegas, NV",ABQ,"Albuquerque, NM",1520,1632.0,72.0,42.0,1714.0,1927.0,5.0,1750,1932.0,102.0,0,Not Cancelled,0,90.0,120.0,73.0,486.0,21.0,0.0,30.0,0.0,51.0,No,No
2020-08-02,2020,3,Aug,2,American Airlines Inc.,AA,19805,2139,BOS,"Boston, MA",DCA,"Washington, DC",1200,1152.0,-8.0,15.0,1207.0,1322.0,3.0,1334,1325.0,-9.0,0,Not Cancelled,0,94.0,93.0,75.0,399.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-05-30,2022,2,May,30,Envoy Air,MQ,20398,3839,ORD,"Chicago, IL",ICT,"Wichita, KS",1503,1538.0,35.0,12.0,1550.0,1720.0,9.0,1705,1729.0,24.0,0,Not Cancelled,0,122.0,111.0,90.0,588.0,24.0,0.0,0.0,0.0,0.0,No,No
2019-12-22,2019,4,Dec,22,Southwest Airlines Co.,WN,19393,2892,DEN,"Denver, CO",MCO,"Orlando, FL",1415,1421.0,6.0,25.0,1446.0,1956.0,12.0,1940,2008.0,28.0,0,Not Cancelled,0,205.0,227.0,190.0,1546.0,6.0,0.0,22.0,0.0,0.0,No,No
2021-01-16,2021,1,Jan,16,SkyWest Airlines Inc.,OO,20304,3576,SLC,"Salt Lake City, UT",EUG,"Eugene, OR",1113,1107.0,-6.0,12.0,1119.0,1200.0,2.0,1219,1202.0,-17.0,0,Not Cancelled,0,126.0,115.0,101.0,618.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-05-27,2021,2,May,27,Southwest Airlines Co.,WN,19393,621,LAS,"Las Vegas, NV",SDF,"Louisville, KY",940,946.0,6.0,11.0,957.0,1617.0,4.0,1615,1621.0,6.0,0,Not Cancelled,0,215.0,215.0,200.0,1624.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-10-09,2021,4,Oct,9,Mesa Airlines Inc.,YV,20378,6078,SJC,"San Jose, CA",IAH,"Houston, TX",1242,1235.0,-7.0,12.0,1247.0,1746.0,48.0,1844,1834.0,-10.0,0,Not Cancelled,0,242.0,239.0,179.0,1608.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-01-25,2021,1,Jan,25,American Airlines Inc.,AA,19805,2883,SAN,"San Diego, CA",DFW,"Dallas/Fort Worth, TX",830,821.0,-9.0,15.0,836.0,1245.0,9.0,1328,1254.0,-34.0,0,Not Cancelled,0,178.0,153.0,129.0,1171.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-08-18,2019,3,Aug,18,Southwest Airlines Co.,WN,19393,4611,LBB,"Lubbock, TX",HOU,"Houston, TX",1715,1737.0,22.0,9.0,1746.0,1853.0,4.0,1850,1857.0,7.0,0,Not Cancelled,0,95.0,80.0,67.0,474.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-11-16,2020,4,Nov,16,Southwest Airlines Co.,WN,19393,1480,BUR,"Burbank, CA",DAL,"Dallas, TX",1110,1108.0,-2.0,10.0,1118.0,1555.0,3.0,1610,1558.0,-12.0,0,Not Cancelled,0,180.0,170.0,157.0,1243.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-02-27,2023,1,Feb,27,JetBlue Airways,B6,20409,906,ORD,"Chicago, IL",JFK,"New York, NY",956,1027.0,31.0,17.0,1044.0,1320.0,5.0,1310,1325.0,15.0,0,Not Cancelled,0,134.0,118.0,96.0,740.0,0.0,0.0,15.0,0.0,0.0,No,No
2020-03-18,2020,1,Mar,18,Spirit Air Lines,NK,20416,407,MCO,"Orlando, FL",DFW,"Dallas/Fort Worth, TX",1840,1835.0,-5.0,15.0,1850.0,2008.0,11.0,2041,2019.0,-22.0,0,Not Cancelled,0,181.0,164.0,138.0,985.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-08-17,2023,3,Aug,17,American Airlines Inc.,AA,19805,1720,AUS,"Austin, TX",ORD,"Chicago, IL",1647,1642.0,-5.0,13.0,1655.0,1912.0,17.0,1937,1929.0,-8.0,0,Not Cancelled,0,170.0,167.0,137.0,977.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-04-14,2019,2,Apr,14,JetBlue Airways,B6,20409,670,SJC,"San Jose, CA",JFK,"New York, NY",2134,2225.0,51.0,19.0,2244.0,652.0,6.0,605,658.0,53.0,0,Not Cancelled,0,331.0,333.0,308.0,2569.0,0.0,0.0,2.0,0.0,51.0,No,No
2022-08-03,2022,3,Aug,3,Southwest Airlines Co.,WN,19393,1323,IND,"Indianapolis, IN",ATL,"Atlanta, GA",745,740.0,-5.0,10.0,750.0,855.0,6.0,920,901.0,-19.0,0,Not Cancelled,0,95.0,81.0,65.0,432.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-06-14,2022,2,Jun,14,Endeavor Air Inc.,9E,20363,4698,LGA,"New York, NY",TYS,"Knoxville, TN",900,905.0,5.0,53.0,958.0,1135.0,5.0,1121,1140.0,19.0,0,Not Cancelled,0,141.0,155.0,97.0,648.0,0.0,0.0,19.0,0.0,0.0,No,No
2020-03-08,2020,1,Mar,8,Delta Air Lines Inc.,DL,19790,577,MSP,"Minneapolis, MN",HNL,"Honolulu, HI",1125,1130.0,5.0,12.0,1142.0,1442.0,5.0,1533,1447.0,-46.0,0,Not Cancelled,0,548.0,497.0,480.0,3972.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-07-29,2023,3,Jul,29,American Airlines Inc.,AA,19805,2872,DFW,"Dallas/Fort Worth, TX",FSD,"Sioux Falls, SD",1030,1026.0,-4.0,15.0,1041.0,1225.0,5.0,1242,1230.0,-12.0,0,Not Cancelled,0,132.0,124.0,104.0,737.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-01-12,2019,1,Jan,12,Alaska Airlines Inc.,AS,19930,109,SEA,"Seattle, WA",ANC,"Anchorage, AK",1940,1936.0,-4.0,15.0,1951.0,2151.0,5.0,2220,2156.0,-24.0,0,Not Cancelled,0,220.0,200.0,180.0,1448.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-08-29,2023,3,Aug,29,United Air Lines Inc.,UA,19977,2203,DEN,"Denver, CO",PDX,"Portland, OR",2100,2055.0,-5.0,21.0,2116.0,2242.0,4.0,2244,2246.0,2.0,0,Not Cancelled,0,164.0,171.0,146.0,991.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-04-09,2022,2,Apr,9,United Air Lines Inc.,UA,19977,1865,PDX,"Portland, OR",IAH,"Houston, TX",1254,1354.0,60.0,10.0,1404.0,1928.0,6.0,1900,1934.0,34.0,0,Not Cancelled,0,246.0,220.0,204.0,1825.0,0.0,0.0,0.0,0.0,34.0,No,No
2021-11-04,2021,4,Nov,4,Alaska Airlines Inc.,AS,19930,759,MCI,"Kansas City, MO",SEA,"Seattle, WA",1500,1455.0,-5.0,15.0,1510.0,1644.0,22.0,1705,1706.0,1.0,0,Not Cancelled,0,245.0,251.0,214.0,1489.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-01-25,2021,1,Jan,25,Southwest Airlines Co.,WN,19393,207,ISP,"Islip, NY",FLL,"Fort Lauderdale, FL",1235,1228.0,-7.0,7.0,1235.0,1530.0,4.0,1540,1534.0,-6.0,0,Not Cancelled,0,185.0,186.0,175.0,1092.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-08-20,2021,3,Aug,20,SkyWest Airlines Inc.,OO,20304,3361,SAN,"San Diego, CA",SFO,"San Francisco, CA",1900,1901.0,1.0,15.0,1916.0,2022.0,3.0,2035,2025.0,-10.0,0,Not Cancelled,0,95.0,84.0,66.0,447.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-07-25,2022,3,Jul,25,Alaska Airlines Inc.,AS,19930,1455,SAN,"San Diego, CA",SEA,"Seattle, WA",1936,1936.0,0.0,22.0,1958.0,2215.0,19.0,2227,2234.0,7.0,0,Not Cancelled,0,171.0,178.0,137.0,1050.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-08-23,2020,3,Aug,23,Envoy Air,MQ,20398,4071,DFW,"Dallas/Fort Worth, TX",LIT,"Little Rock, AR",2030,2025.0,-5.0,10.0,2035.0,2127.0,5.0,2145,2132.0,-13.0,0,Not Cancelled,0,75.0,67.0,52.0,304.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-03-15,2021,1,Mar,15,United Air Lines Inc.,UA,19977,620,SFO,"San Francisco, CA",ORD,"Chicago, IL",2345,2334.0,-11.0,14.0,2348.0,526.0,10.0,552,536.0,-16.0,0,Not Cancelled,0,247.0,242.0,218.0,1846.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-05-21,2020,2,May,21,PSA Airlines Inc.,OH,20397,5123,CHA,"Chattanooga, TN",CLT,"Charlotte, NC",1054,1139.0,45.0,8.0,1147.0,1236.0,8.0,1215,1244.0,29.0,0,Not Cancelled,0,81.0,65.0,49.0,241.0,0.0,0.0,0.0,0.0,29.0,No,No
2021-10-30,2021,4,Oct,30,SkyWest Airlines Inc.,OO,20304,3553,EUG,"Eugene, OR",SEA,"Seattle, WA",1726,1800.0,34.0,11.0,1811.0,1853.0,7.0,1845,1900.0,15.0,0,Not Cancelled,0,79.0,60.0,42.0,234.0,0.0,15.0,0.0,0.0,0.0,No,No
2020-03-03,2020,1,Mar,3,JetBlue Airways,B6,20409,1272,FLL,"Fort Lauderdale, FL",LGA,"New York, NY",1547,1543.0,-4.0,12.0,1555.0,1828.0,2.0,1843,1830.0,-13.0,0,Not Cancelled,0,176.0,167.0,153.0,1076.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-04-26,2023,2,Apr,26,United Air Lines Inc.,UA,19977,1419,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",856,924.0,28.0,12.0,936.0,1201.0,3.0,1155,1204.0,9.0,0,Not Cancelled,0,179.0,160.0,145.0,1062.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-11-01,2019,4,Nov,1,Endeavor Air Inc.,9E,20363,3330,SHV,"Shreveport, LA",ATL,"Atlanta, GA",715,712.0,-3.0,68.0,820.0,1030.0,5.0,1007,1035.0,28.0,0,Not Cancelled,0,112.0,143.0,70.0,551.0,0.0,0.0,28.0,0.0,0.0,No,No
2021-04-19,2021,2,Apr,19,American Airlines Inc.,AA,19805,1690,BDL,"Hartford, CT",CLT,"Charlotte, NC",605,616.0,11.0,13.0,629.0,814.0,6.0,824,820.0,-4.0,0,Not Cancelled,0,139.0,124.0,105.0,644.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-12-31,2021,4,Dec,31,Delta Air Lines Inc.,DL,19790,2442,ATL,"Atlanta, GA",AUS,"Austin, TX",900,857.0,-3.0,12.0,909.0,1016.0,6.0,1027,1022.0,-5.0,0,Not Cancelled,0,147.0,145.0,127.0,813.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-10-04,2021,4,Oct,4,Envoy Air,MQ,20398,4168,MAF,"Midland/Odessa, TX",PHX,"Phoenix, AZ",720,715.0,-5.0,10.0,725.0,655.0,3.0,713,658.0,-15.0,0,Not Cancelled,0,113.0,103.0,90.0,581.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-03-15,2019,1,Mar,15,Frontier Airlines Inc.,F9,20436,895,TTN,"Trenton, NJ",RDU,"Raleigh/Durham, NC",1840,2007.0,87.0,11.0,2018.0,2127.0,12.0,2010,2139.0,89.0,0,Not Cancelled,0,90.0,92.0,69.0,373.0,8.0,0.0,2.0,0.0,79.0,No,No
2021-09-20,2021,3,Sep,20,American Airlines Inc.,AA,19805,2342,SAT,"San Antonio, TX",DFW,"Dallas/Fort Worth, TX",600,556.0,-4.0,11.0,607.0,650.0,6.0,713,656.0,-17.0,0,Not Cancelled,0,73.0,60.0,43.0,247.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-07-17,2022,3,Jul,17,PSA Airlines Inc.,OH,20397,5400,PIA,"Peoria, IL",CLT,"Charlotte, NC",1638,1800.0,82.0,11.0,1811.0,2044.0,12.0,1937,2056.0,79.0,0,Not Cancelled,0,119.0,116.0,93.0,607.0,34.0,0.0,0.0,0.0,45.0,No,No
2022-04-23,2022,2,Apr,23,United Air Lines Inc.,UA,19977,733,DEN,"Denver, CO",MKE,"Milwaukee, WI",1738,1735.0,-3.0,12.0,1747.0,2033.0,4.0,2057,2037.0,-20.0,0,Not Cancelled,0,139.0,122.0,106.0,896.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-12-05,2021,4,Dec,5,Southwest Airlines Co.,WN,19393,1,HOU,"Houston, TX",TUS,"Tucson, AZ",900,900.0,0.0,9.0,909.0,1019.0,3.0,1040,1022.0,-18.0,0,Not Cancelled,0,160.0,142.0,130.0,945.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-11-24,2022,4,Nov,24,Delta Air Lines Inc.,DL,19790,2958,SEA,"Seattle, WA",DTW,"Detroit, MI",1200,1207.0,7.0,15.0,1222.0,1859.0,8.0,1919,1907.0,-12.0,0,Not Cancelled,0,259.0,240.0,217.0,1927.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-11-22,2022,4,Nov,22,SkyWest Airlines Inc.,OO,20304,3208,LAX,"Los Angeles, CA",SMF,"Sacramento, CA",1955,1952.0,-3.0,10.0,2002.0,2105.0,4.0,2121,2109.0,-12.0,0,Not Cancelled,0,86.0,77.0,63.0,373.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-08-02,2020,3,Aug,2,PSA Airlines Inc.,OH,20397,5437,SRQ,"Sarasota/Bradenton, FL",CLT,"Charlotte, NC",622,617.0,-5.0,14.0,631.0,754.0,11.0,813,805.0,-8.0,0,Not Cancelled,0,111.0,108.0,83.0,547.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-03-13,2021,1,Mar,13,Delta Air Lines Inc.,DL,19790,989,DTW,"Detroit, MI",SEA,"Seattle, WA",1630,1627.0,-3.0,15.0,1642.0,1823.0,5.0,1825,1828.0,3.0,0,Not Cancelled,0,295.0,301.0,281.0,1927.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-02-24,2022,1,Feb,24,Delta Air Lines Inc.,DL,19790,1359,ANC,"Anchorage, AK",SEA,"Seattle, WA",600,555.0,-5.0,22.0,617.0,1023.0,10.0,1037,1033.0,-4.0,0,Not Cancelled,0,217.0,218.0,186.0,1448.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-01-25,2020,1,Jan,25,Endeavor Air Inc.,9E,20363,5067,MSP,"Minneapolis, MN",CMH,"Columbus, OH",840,836.0,-4.0,16.0,852.0,1119.0,4.0,1140,1123.0,-17.0,0,Not Cancelled,0,120.0,107.0,87.0,626.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-02-19,2022,1,Feb,19,Delta Air Lines Inc.,DL,19790,871,ATL,"Atlanta, GA",PHX,"Phoenix, AZ",1550,1547.0,-3.0,14.0,1601.0,1749.0,4.0,1803,1753.0,-10.0,0,Not Cancelled,0,253.0,246.0,228.0,1587.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-03-20,2022,1,Mar,20,United Air Lines Inc.,UA,19977,1130,DEN,"Denver, CO",RSW,"Fort Myers, FL",750,746.0,-4.0,14.0,800.0,1303.0,5.0,1326,1308.0,-18.0,0,Not Cancelled,0,216.0,202.0,183.0,1607.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-09-12,2021,3,Sep,12,United Air Lines Inc.,UA,19977,445,CLE,"Cleveland, OH",ORD,"Chicago, IL",600,553.0,-7.0,14.0,607.0,601.0,9.0,633,610.0,-23.0,0,Not Cancelled,0,93.0,77.0,54.0,315.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-10-31,2022,4,Oct,31,Endeavor Air Inc.,9E,20363,4983,BUF,"Buffalo, NY",JFK,"New York, NY",529,524.0,-5.0,9.0,533.0,633.0,10.0,700,643.0,-17.0,0,Not Cancelled,0,91.0,79.0,60.0,301.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-06-07,2021,2,Jun,7,Southwest Airlines Co.,WN,19393,2926,OAK,"Oakland, CA",LGB,"Long Beach, CA",1955,2014.0,19.0,11.0,2025.0,2124.0,4.0,2120,2128.0,8.0,0,Not Cancelled,0,85.0,74.0,59.0,353.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-03-18,2019,1,Mar,18,Delta Air Lines Inc.,DL,19790,1189,SLC,"Salt Lake City, UT",LAX,"Los Angeles, CA",930,926.0,-4.0,14.0,940.0,1008.0,12.0,1039,1020.0,-19.0,0,Not Cancelled,0,129.0,114.0,88.0,590.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-02-06,2019,1,Feb,6,Southwest Airlines Co.,WN,19393,852,SAT,"San Antonio, TX",BNA,"Nashville, TN",1810,1807.0,-3.0,9.0,1816.0,1957.0,7.0,2010,2004.0,-6.0,0,Not Cancelled,0,120.0,117.0,101.0,822.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-03-05,2021,1,Mar,5,SkyWest Airlines Inc.,OO,20304,3805,MSN,"Madison, WI",DTW,"Detroit, MI",1735,1729.0,-6.0,12.0,1741.0,1931.0,14.0,1955,1945.0,-10.0,0,Not Cancelled,0,80.0,76.0,50.0,311.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-02-09,2020,1,Feb,9,Frontier Airlines Inc.,F9,20436,1038,MCO,"Orlando, FL",BUF,"Buffalo, NY",1647,1731.0,44.0,14.0,1745.0,1957.0,10.0,1934,2007.0,33.0,0,Not Cancelled,0,167.0,156.0,132.0,1011.0,0.0,0.0,0.0,0.0,33.0,No,No
2022-10-16,2022,4,Oct,16,PSA Airlines Inc.,OH,20397,5271,GNV,"Gainesville, FL",CLT,"Charlotte, NC",2013,2004.0,-9.0,16.0,2020.0,2127.0,27.0,2148,2154.0,6.0,0,Not Cancelled,0,95.0,110.0,67.0,388.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-07-25,2019,3,Jul,25,PSA Airlines Inc.,OH,20397,5096,DCA,"Washington, DC",PVD,"Providence, RI",1259,1252.0,-7.0,14.0,1306.0,1400.0,3.0,1418,1403.0,-15.0,0,Not Cancelled,0,79.0,71.0,54.0,356.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-03-15,2020,1,Mar,15,American Airlines Inc.,AA,19805,1948,PIT,"Pittsburgh, PA",PHL,"Philadelphia, PA",1033,0.0,0.0,0.0,0.0,0.0,0.0,1143,0.0,0.0,1,Security,0,70.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,Yes,No
2022-07-28,2022,3,Jul,28,Spirit Air Lines,NK,20416,713,EWR,"Newark, NJ",PIT,"Pittsburgh, PA",1050,1049.0,-1.0,11.0,1100.0,1155.0,12.0,1222,1207.0,-15.0,0,Not Cancelled,0,92.0,78.0,55.0,319.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-01-23,2022,1,Jan,23,PSA Airlines Inc.,OH,20397,5568,PHL,"Philadelphia, PA",BNA,"Nashville, TN",1600,1552.0,-8.0,14.0,1606.0,1648.0,29.0,1719,1717.0,-2.0,0,Not Cancelled,0,139.0,145.0,102.0,675.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-04-23,2020,2,Apr,23,Southwest Airlines Co.,WN,19393,1840,PIT,"Pittsburgh, PA",FLL,"Fort Lauderdale, FL",1135,1131.0,-4.0,16.0,1147.0,1417.0,5.0,1420,1422.0,2.0,0,Not Cancelled,0,165.0,171.0,150.0,994.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-06-08,2022,2,Jun,8,Delta Air Lines Inc.,DL,19790,787,ATL,"Atlanta, GA",BHM,"Birmingham, AL",1457,1454.0,-3.0,12.0,1506.0,1439.0,3.0,1449,1442.0,-7.0,0,Not Cancelled,0,52.0,48.0,33.0,134.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-08-10,2022,3,Aug,10,Republic Airline,YX,20452,4527,ORD,"Chicago, IL",CLE,"Cleveland, OH",955,1003.0,8.0,26.0,1029.0,1219.0,5.0,1220,1224.0,4.0,0,Not Cancelled,0,85.0,81.0,50.0,315.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-01-21,2020,1,Jan,21,Hawaiian Airlines Inc.,HA,19690,158,HNL,"Honolulu, HI",KOA,"Kona, HI",753,745.0,-8.0,13.0,758.0,825.0,5.0,840,830.0,-10.0,0,Not Cancelled,0,47.0,45.0,27.0,163.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-11-28,2020,4,Nov,28,SkyWest Airlines Inc.,OO,20304,3179,SFO,"San Francisco, CA",LAX,"Los Angeles, CA",1225,1221.0,-4.0,11.0,1232.0,1328.0,6.0,1356,1334.0,-22.0,0,Not Cancelled,0,91.0,73.0,56.0,337.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-03-19,2019,1,Mar,19,Southwest Airlines Co.,WN,19393,579,BNA,"Nashville, TN",BWI,"Baltimore, MD",2115,2109.0,-6.0,9.0,2118.0,2332.0,3.0,2355,2335.0,-20.0,0,Not Cancelled,0,100.0,86.0,74.0,587.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-07-12,2020,3,Jul,12,Republic Airline,YX,20452,3604,PWM,"Portland, ME",EWR,"Newark, NJ",805,759.0,-6.0,9.0,808.0,905.0,7.0,931,912.0,-19.0,0,Not Cancelled,0,86.0,73.0,57.0,284.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-02-21,2019,1,Feb,21,United Air Lines Inc.,UA,19977,700,BOS,"Boston, MA",EWR,"Newark, NJ",905,855.0,-10.0,13.0,908.0,1001.0,9.0,1028,1010.0,-18.0,0,Not Cancelled,0,83.0,75.0,53.0,200.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-05-14,2019,2,May,14,Alaska Airlines Inc.,AS,19930,353,OAK,"Oakland, CA",SEA,"Seattle, WA",835,827.0,-8.0,11.0,838.0,1018.0,10.0,1040,1028.0,-12.0,0,Not Cancelled,0,125.0,121.0,100.0,672.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-06-11,2021,2,Jun,11,Southwest Airlines Co.,WN,19393,5620,SAN,"San Diego, CA",PHX,"Phoenix, AZ",1410,1416.0,6.0,12.0,1428.0,1521.0,4.0,1530,1525.0,-5.0,0,Not Cancelled,0,80.0,69.0,53.0,304.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-07-26,2020,3,Jul,26,SkyWest Airlines Inc.,OO,20304,5436,BZN,"Bozeman, MT",LAX,"Los Angeles, CA",1340,1330.0,-10.0,13.0,1343.0,1507.0,5.0,1533,1512.0,-21.0,0,Not Cancelled,0,173.0,162.0,144.0,902.0,0.0,0.0,0.0,0.0,0.0,No,No
